white_id,black_id,white_rating,black_rating,winner,moves
Player_029,Player_030,1708,1907,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63
Player_004,Player_042,1976,1804,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22
Player_038,Player_034,1621,1689,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47
Player_044,Player_042,1666,1722,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113
Player_048,Player_046,2172,2183,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45
Player_008,Player_001,1470,1370,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91
Player_039,Player_020,1721,1746,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102
Player_018,Player_002,1978,1904,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64
Player_014,Player_041,1903,1701,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43
Player_007,Player_023,1189,1396,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78
Player_009,Player_017,1671,1605,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83
Player_049,Player_026,1755,1478,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36
Player_004,Player_018,1147,1267,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61
Player_032,Player_006,1489,1672,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96
Player_027,Player_002,2160,2309,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31
Player_029,Player_046,2059,2057,white,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57
Player_040,Player_043,1149,1249,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114 move115 move116 move117
Player_018,Player_011,1125,1438,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94
Player_010,Player_047,2058,1952,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89
Player_013,Player_029,2413,2233,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87
Player_019,Player_012,1546,1474,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97
Player_015,Player_026,1117,1200,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87
Player_011,Player_040,1739,1747,white,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112
Player_034,Player_005,2011,2312,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51
Player_019,Player_040,2330,2159,black,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45
Player_020,Player_033,1543,1477,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20
Player_032,Player_002,2290,2268,black,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98
Player_008,Player_034,1780,1711,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95
